ENSPID,UniProtID,MolecularWeight
ENSP00000370083,Q16637,31849.0
ENSP00000268533,P0C024,26942.0
ENSP00000367059,,
ENSP00000337632,P82979,23671.0
ENSP00000445675,P78395,57890.0
ENSP00000400513,Q53R41,97411.0
ENSP00000366798,O00479,9539.0
ENSP00000243918,Q8N2H4,17615.0
ENSP00000364298,Q9UIM3,38176.0
ENSP00000364578,P18615,43240.0
ENSP00000301457,O95182,12551.0
ENSP00000359783,Q8TCB0,50491.0
ENSP00000221476,P06732,43101.0
ENSP00000237014,P02766,15887.0
ENSP00000216264,Q8TCT0,59977.0
ENSP00000245185,P02795,6042.0
ENSP00000257013,A6ZKI3,13171.0
ENSP00000375268,Q17RB0,13246.0
ENSP00000319622,O00338,34880.0
ENSP00000344609,Q14201,29116.0
ENSP00000357920,Q99489,37535.0
ENSP00000359609,,
ENSP00000379097,P15514,27895.0
ENSP00000448059,P00439,51862.0
ENSP00000254616,Q9Y5J6,11586.0
ENSP00000427421,Q9NRR3,9223.0
ENSP00000349923,Q14657,14804.0
ENSP00000346130,Q8NHG7,8443.0
ENSP00000272217,Q96BM9,21416.0
ENSP00000418379,Q8IZX4,207302.0
ENSP00000430823,Q9Y5V0,8498.0
ENSP00000355689,Q16774,21726.0
ENSP00000364293,Q969E8,20894.0
ENSP00000381611,Q9Y5H3,101447.0
ENSP00000397402,E7EQB3,34318.0
ENSP00000391209,O14569,23974.0
ENSP00000427407,Q8N5G0,7702.0
ENSP00000327968,Q3KNW1,32474.0
ENSP00000334474,Q9ULJ6,115483.0
ENSP00000477602,Q9BW60,32663.0
ENSP00000422907,Q6P1K8,44452.0
ENSP00000363322,Q8NHZ8,9777.0
ENSP00000354571,Q9H920,37882.0
ENSP00000326649,Q92902,79292.0
ENSP00000269856,Q9BSK4,73639.0
ENSP00000295756,Q6PIZ9,21211.0
ENSP00000429601,Q9Y5G7,100871.0
ENSP00000369318,O94955,69413.0
ENSP00000351569,B7WNH4,11800.0
ENSP00000350378,Q7Z5G4,15824.0
ENSP00000297534,Q96HJ9,12749.0
ENSP00000378050,Q86TN4,27742.0
ENSP00000281722,Q8TBY0,60023.0
ENSP00000358888,Q5VXT5,30156.0
ENSP00000314173,Q8N8I0,22907.0
ENSP00000458162,P63261,41793.0
ENSP00000413196,Q05DH4,116621.0
ENSP00000288502,Q5VZI3,37569.0
ENSP00000430493,Q9UFF9,33540.0
ENSP00000367049,Q08AG7,8479.0
ENSP00000292114,Q8N511,23130.0
ENSP00000258439,O75204,25842.0
ENSP00000299424,Q12962,21711.0
ENSP00000298097,Q7Z6M2,62630.0
ENSP00000428540,Q11201,39075.0
ENSP00000268919,Q8N4N8,76254.0
ENSP00000355306,Q8IYL3,25977.0
ENSP00000363250,Q9H9Y4,34561.0
ENSP00000221561,Q08117,21970.0
ENSP00000220514,O43482,24691.0
ENSP00000363817,P28702,56922.0
ENSP00000366618,Q99880,13952.0
ENSP00000392466,A0A6E1WJ75,46336.0
ENSP00000292586,Q6NTE8,37743.0
ENSP00000250974,Q96GS6,33990.0
ENSP00000386264,Q96Q45,45526.0
ENSP00000379934,Q9NPG8,39787.0
ENSP00000306918,Q9Y5F7,101214.0
ENSP00000423276,Q8TBK6,20967.0
ENSP00000339340,Q4G0X4,29643.0
ENSP00000377724,Q8N138,17495.0
ENSP00000303887,Q8N568,83606.0
ENSP00000348069,P36956,121675.0
ENSP00000369383,P39210,19733.0
ENSP00000377778,Q9BRT3,12403.0
ENSP00000220531,Q9UL45,19744.0
ENSP00000352900,P48443,50871.0
ENSP00000419692,P19793,50811.0
ENSP00000349687,P17900,20838.0
ENSP00000337452,Q7RTP0,34562.0
ENSP00000428585,Q96EX1,10799.0
ENSP00000367196,Q9H4G4,17218.0
ENSP00000286175,Q9H2H8,18155.0
ENSP00000343552,O60725,31938.0
ENSP00000310803,Q587I9,21790.0
ENSP00000253814,Q9BT67,24899.0
ENSP00000428281,O95214,14428.0
ENSP00000353032,Q99571,43369.0
ENSP00000300145,Q9Y6H3,28081.0
ENSP00000160262,P32942,59541.0
ENSP00000262053,P18846,29233.0
ENSP00000239830,Q9BR77,57486.0
ENSP00000321271,Q9NR77,22253.0
ENSP00000175091,Q15012,26801.0
ENSP00000319817,Q9H6K4,19996.0
ENSP00000466971,Q71RG4,33788.0
ENSP00000355572,Q5JTJ3,14116.0
ENSP00000243298,Q9NP90,22719.0
ENSP00000297679,Q9H2F3,41016.0
ENSP00000371469,O60671,31827.0
ENSP00000345393,Q9ULX9,17760.0
ENSP00000378736,O75575,16871.0
ENSP00000377170,Q53RE8,19651.0
ENSP00000432586,E9PQ73,488841.0
ENSP00000367755,Q7Z624,36128.0
ENSP00000476755,O60237,110404.0
ENSP00000376793,P01011,47651.0
ENSP00000279249,O14613,22484.0
ENSP00000419592,Q7Z309,26928.0
ENSP00000305654,Q9NYZ1,23576.0
ENSP00000289359,Q8WV92,29314.0
ENSP00000231512,Q8NC54,29235.0
ENSP00000357804,Q5T1C6,27130.0
ENSP00000362314,Q13542,12939.0
ENSP00000361708,Q15170,18641.0
ENSP00000360195,Q5T7N3,107342.0
ENSP00000287437,Q96MF7,27932.0
ENSP00000339723,Q86X95,52313.0
ENSP00000260403,Q0P6H9,73133.0
ENSP00000270708,Q9P2S5,51588.0
ENSP00000376603,Q96KF7,11059.0
ENSP00000322142,Q8WYH8,27751.0
ENSP00000417492,Q9BXM9,59578.0
ENSP00000249014,Q00587,40295.0
ENSP00000355308,B0YJ81,32388.0
ENSP00000386439,Q9H7C4,55299.0
ENSP00000193322,Q86WC4,37257.0
ENSP00000263038,O14832,38538.0
ENSP00000403536,Q14353,26318.0
ENSP00000434847,Q8WUA8,37807.0
ENSP00000417686,Q14493,31286.0
ENSP00000365944,Q9NRD1,33933.0
ENSP00000366006,Q9Y5Z9,36831.0
ENSP00000343435,Q5BJH7,34435.0
ENSP00000301633,H3BLT4,18637.0
ENSP00000262643,P24864,47077.0
ENSP00000430236,Q2TAA5,55651.0
ENSP00000305422,P17676,36106.0
ENSP00000339813,O60704,41912.0
ENSP00000297265,Q96CF2,26411.0
ENSP00000333433,Q8WVK7,14188.0
ENSP00000359664,Q01459,43760.0
ENSP00000362068,Q7Z7C8,34262.0
ENSP00000246166,P49356,48774.0
ENSP00000447121,B4DL54,52785.0
ENSP00000346599,Q8WUJ0,25492.0
ENSP00000263257,Q9UNW9,49009.0
ENSP00000401145,O43903,34945.0
ENSP00000333994,P68871,15998.0
ENSP00000448517,P14384,50514.0
ENSP00000300213,O95273,40262.0
ENSP00000267205,Q9HBH0,23625.0
ENSP00000216420,Q99675,38242.0
ENSP00000306844,Q9C0C4,92623.0
ENSP00000448536,Q8TAD7,6407.0
ENSP00000299198,P12277,42644.0
ENSP00000292330,Q8TAP8,27953.0
ENSP00000390011,Q7Z7A3,36450.0
ENSP00000482571,Q53EU6,48705.0
ENSP00000398778,Q8IUW5,29340.0
ENSP00000444957,F6SFB5,13586.0
ENSP00000229266,Q8WUD6,45097.0
ENSP00000250416,Q9UGN5,66206.0
ENSP00000441954,Q99717,52258.0
ENSP00000409382,Q9BSW2,83193.0
ENSP00000387888,,
ENSP00000359206,Q9Y297,68867.0
ENSP00000364034,,
ENSP00000439068,P78560,22745.0
ENSP00000332287,O43759,25456.0
ENSP00000430237,Q86XS8,46405.0
ENSP00000269919,Q9NXJ5,23138.0
ENSP00000218004,Q9NPJ8,16228.0
ENSP00000389948,Q969T7,34389.0
ENSP00000381657,Q8TEK3,164856.0
ENSP00000483946,A0A087X169,67646.0
ENSP00000396270,Q8NG11,30691.0
ENSP00000408236,Q99418,46546.0
ENSP00000371307,Q8IY26,32194.0
ENSP00000377218,P14316,39354.0
ENSP00000406773,P81605,11284.0
ENSP00000254037,Q8N567,30477.0
ENSP00000299952,Q96A59,44911.0
ENSP00000455026,Q9UJJ7,34756.0
ENSP00000379367,O43325,14282.0
ENSP00000371682,Q9NXF7,24193.0
ENSP00000414109,Q8NCD3,83539.0
ENSP00000408367,P0CG13,13314.0
ENSP00000371594,O60262,7522.0
ENSP00000303468,Q9H5U6,59010.0
ENSP00000205194,Q8WUY8,21650.0
ENSP00000266025,Q12893,38197.0
ENSP00000354826,Q05682,93231.0
ENSP00000357863,Q969F1,24049.0
ENSP00000265104,Q8TE73,529021.0
ENSP00000398502,Q96G04,36915.0
ENSP00000407067,Q8N7N1,32865.0
ENSP00000268896,Q9UKL6,24843.0
ENSP00000440765,Q96S19,22578.0
ENSP00000373413,A0AAR1ZLH9,15060.0
ENSP00000242592,P16219,44297.0
ENSP00000331640,Q96B77,24893.0
ENSP00000403117,Q9H3U5,51209.0
ENSP00000252456,P51911,33170.0
ENSP00000298307,Q9Y2U9,46099.0
ENSP00000354280,A0A7P0MP65,14750.0
ENSP00000219406,Q13087,58206.0
ENSP00000481750,Q9NUS5,22522.0
ENSP00000375914,Q8TEB9,35823.0
ENSP00000315680,O00628,35892.0
ENSP00000327191,Q92526,57821.0
ENSP00000318629,Q8NEZ2,44314.0
ENSP00000296127,Q9NYG2,34170.0
ENSP00000357829,Q5JPI9,25904.0
ENSP00000216117,P09601,32819.0
ENSP00000343633,P32314,47161.0
ENSP00000256190,Q86WG5,208464.0
ENSP00000244513,Q13410,58960.0
ENSP00000343027,P63096,40361.0
ENSP00000347646,O15370,34122.0
ENSP00000390651,,
ENSP00000268057,Q96RK4,58282.0
ENSP00000323302,Q8TC44,53668.0
ENSP00000485378,A0A096LP39,57904.0
ENSP00000336842,Q9H981,70484.0
ENSP00000220597,Q9NWQ8,46981.0
ENSP00000221114,O00399,20747.0
ENSP00000332296,P10826,50489.0
ENSP00000403396,Q9BYI3,57625.0
ENSP00000479284,Q8N257,13908.0
ENSP00000355141,Q9NZV5,65813.0
ENSP00000265138,Q96B67,46395.0
ENSP00000393840,Q6QNY0,21256.0
ENSP00000072644,Q9Y548,34277.0
ENSP00000433343,Q9BPY3,39499.0
ENSP00000377668,P51687,60283.0
ENSP00000224862,,
ENSP00000462945,Q68DK7,67128.0
ENSP00000381070,O14733,47485.0
ENSP00000354305,O43309,70960.0
ENSP00000356202,Q9UGC7,43600.0
ENSP00000380174,Q8IWY8,96719.0
ENSP00000220166,P09668,37394.0
ENSP00000332118,P54753,110330.0
ENSP00000257915,Q12800,57256.0
ENSP00000482218,,
ENSP00000267512,P59190,24391.0
ENSP00000370003,O60238,23930.0
ENSP00000343398,Q6ZT21,49453.0
ENSP00000219097,Q9Y5N6,28107.0
ENSP00000429273,Q9Y5G3,100360.0
ENSP00000410309,P54750,61252.0
ENSP00000197268,A2RU67,67039.0
ENSP00000392495,P0DI81,16445.0
ENSP00000469888,P0DI82,16445.0
ENSP00000269397,O00257,61368.0
ENSP00000239882,P32519,67498.0
ENSP00000320566,Q9NXR8,46743.0
ENSP00000262482,Q9H6Y7,38299.0
ENSP00000378965,Q13884,58061.0
ENSP00000343899,Q96NE9,72044.0
ENSP00000433138,P29466,45159.0
ENSP00000357425,Q92484,51260.0
ENSP00000443021,Q86WH2,27562.0
ENSP00000453969,,
ENSP00000223145,Q86VQ1,58024.0
ENSP00000472929,P15498,98314.0
ENSP00000477760,Q96DE5,11667.0
ENSP00000333697,Q7Z7N9,23550.0
ENSP00000304355,Q96EE4,15668.0
ENSP00000335246,O75356,47517.0
ENSP00000403042,Q8N3S3,88757.0
ENSP00000351669,Q5SRI9,53671.0
ENSP00000399970,Q66LE6,52042.0
ENSP00000345001,Q6UUV9,67300.0
ENSP00000315152,Q6UB28,37088.0
ENSP00000288071,Q9UMR2,53927.0
ENSP00000389377,O95644,101243.0
ENSP00000300079,Q969I3,35101.0
ENSP00000233630,Q9BSM1,30346.0
ENSP00000358590,O60281,304816.0
ENSP00000242257,Q9UI43,27424.0
ENSP00000356057,Q9P2C4,55015.0
ENSP00000368835,P62699,13842.0
ENSP00000352157,D6RJF9,44097.0
ENSP00000389630,Q7Z388,83756.0
ENSP00000334163,,
ENSP00000362994,Q13077,46164.0
ENSP00000445704,Q86SE9,29714.0
ENSP00000354206,Q9P2Y4,76877.0
ENSP00000343890,Q5TA50,24365.0
ENSP00000461749,O95476,28377.0
ENSP00000277903,Q14520,62672.0
ENSP00000386711,Q96N16,73209.0
ENSP00000249776,Q9Y448,35438.0
ENSP00000357259,,24031.8452
ENSP00000286031,Q9NSG2,96554.0
ENSP00000229330,Q9Y5Z7,86779.0
ENSP00000417291,Q9BWE0,63575.0
ENSP00000318128,Q9NUP1,23351.0
ENSP00000249330,O15240,67258.0
ENSP00000379712,,
ENSP00000266529,Q8TBF4,24592.0
ENSP00000255476,O00287,28232.0
ENSP00000313350,O60930,32064.0
ENSP00000459043,A1A5D9,56834.0
ENSP00000358466,Q96DA2,24622.0
ENSP00000263116,O95755,29680.0
ENSP00000251507,Q5R372,92513.0
ENSP00000376872,Q9UBK7,26115.0
ENSP00000378958,Q9UNT1,26101.0
ENSP00000413064,Q8N9F0,32837.0
ENSP00000376943,O43521,22171.0
ENSP00000359464,Q5TC84,51252.0
ENSP00000333283,Q0VG06,93433.0
ENSP00000378399,Q96FK6,43215.0
ENSP00000264914,P15848,59687.0
ENSP00000371634,Q9Y6M1,66121.0
ENSP00000215095,P61266,33245.0
ENSP00000420487,C9JMV9,56436.0
ENSP00000365272,Q15700,97552.0
ENSP00000377059,Q9Y5W9,30433.0
ENSP00000351642,Q8TDM0,22758.0
ENSP00000364270,P23025,31368.0
ENSP00000324856,Q15831,48636.0
ENSP00000483276,Q9H0R3,23230.0
ENSP00000215794,Q9UMW8,43011.0
ENSP00000414922,,
ENSP00000359230,Q99871,39794.0
ENSP00000254190,Q86X52,91784.0
ENSP00000281182,Q9UKU7,45070.0
ENSP00000465757,Q9BWC9,32032.0
ENSP00000361060,Q8WZA1,75252.0
ENSP00000403645,Q6ICL3,30937.0
ENSP00000366509,Q969J2,61579.0
ENSP00000416534,A0A0C4DG89,117461.0
ENSP00000424226,Q9P273,300950.0
ENSP00000478892,P19086,40924.0
ENSP00000338927,Q96PM9,40454.0
ENSP00000263881,Q8IVH8,101316.0
ENSP00000356782,Q9H2G9,44910.0
ENSP00000309116,P35236,40529.0
ENSP00000358147,Q86Y37,41064.0
ENSP00000290913,Q9BRQ6,26458.0
ENSP00000342755,Q9H4P4,35905.0
ENSP00000360718,P20337,24758.0
ENSP00000263753,Q5FBB7,64190.0
ENSP00000287916,P56749,27110.0
ENSP00000364635,Q9Y2J8,75564.0
ENSP00000249636,O75925,71836.0
ENSP00000322775,Q6PJF5,96686.0
ENSP00000341562,Q00973,58882.0
ENSP00000323580,Q13099,93192.0
ENSP00000410533,E7ERA6,26629.0
ENSP00000263390,O95402,65446.0
ENSP00000278559,,
ENSP00000327459,Q9UH17,45924.0
ENSP00000382327,Q9NRG7,31077.0
ENSP00000264228,Q9H8P0,36521.0
ENSP00000317177,Q8N2A8,28273.0
ENSP00000311695,Q15834,22091.0
ENSP00000472836,Q9BQD3,19668.0
ENSP00000419494,Q8N488,24822.0
ENSP00000261386,Q9NZC3,37718.0
ENSP00000262139,Q5MNZ9,48673.0
ENSP00000410811,Q6PIW4,74077.0
ENSP00000326170,Q8WZ73,40514.0
ENSP00000264607,Q9Y576,37014.0
ENSP00000367323,Q13303,41000.0
ENSP00000337850,Q9Y664,48080.0
ENSP00000309330,Q8NEM1,61798.0
ENSP00000236877,Q9UPR5,100368.0
ENSP00000305699,Q86VS8,83126.0
ENSP00000306864,Q6EMK4,71713.0
ENSP00000368169,O14640,75187.0
ENSP00000258390,Q96BY6,249531.0
ENSP00000429473,Q96MM7,69130.0
ENSP00000303580,Q9NYR9,21508.0
ENSP00000303434,Q8NB14,116546.0
ENSP00000262133,Q08999,128367.0
ENSP00000441365,Q9BSK0,18914.0
ENSP00000459799,Q13470,72468.0
ENSP00000360874,Q5T764,54993.0
ENSP00000335091,Q8ND25,23783.0
ENSP00000323635,Q96ND0,30777.0
ENSP00000350954,Q9Y2I8,54665.0
ENSP00000261332,P17028,42155.0
ENSP00000438547,,
ENSP00000233809,P18065,34814.0
ENSP00000253063,P58004,54494.0
ENSP00000384160,Q96EV2,129986.0
ENSP00000312244,Q8N5Y2,59824.0
ENSP00000370340,O00712,47442.0
ENSP00000485582,,
ENSP00000359976,P32929,44508.0
ENSP00000216133,O95931,28341.0
ENSP00000265960,Q9BPZ7,59123.0
ENSP00000249356,Q9UBS3,25518.0
ENSP00000262713,Q96IF1,56934.0
ENSP00000318406,Q8IZA0,115658.0
ENSP00000357507,Q9BWL3,28779.0
ENSP00000359052,Q5T8I3,39308.0
ENSP00000402527,Q9GZR1,126146.0
ENSP00000267569,Q8WYK2,18704.0
ENSP00000387246,Q9Y2U5,69741.0
ENSP00000355260,Q8TAE6,17843.0
ENSP00000474032,Q8TCX1,39625.0
ENSP00000363397,Q16739,44854.0
ENSP00000300976,Q53HC5,68139.0
ENSP00000300056,O75192,28353.0
ENSP00000365919,Q9H1Z4,53715.0
ENSP00000429015,Q86W74,25330.0
ENSP00000276431,O14763,47878.0
ENSP00000262127,Q8TAP6,74413.0
ENSP00000257566,O15119,79389.0
ENSP00000253699,Q9H1K0,88870.0
ENSP00000233121,Q9UPY8,31982.0
ENSP00000349596,O00635,53416.0
ENSP00000386186,Q96MW7,67299.0
ENSP00000415115,Q8WXB1,24600.0
ENSP00000370803,O43303,113424.0
ENSP00000378265,Q86UD5,57564.0
ENSP00000221930,A0A499FJK2,44325.0
ENSP00000362888,Q96SZ5,29751.0
ENSP00000419184,Q9H7B4,49097.0
ENSP00000379201,Q9H867,25807.0
ENSP00000341282,Q8N0S2,39699.0
ENSP00000368931,Q8NEF3,53565.0
ENSP00000366030,Q8N4J0,47186.0
ENSP00000262815,Q9Y6X3,69082.0
ENSP00000466399,O75771,35049.0
ENSP00000264775,O14494,32156.0
ENSP00000399968,Q15596,159157.0
ENSP00000384823,Q86XK2,103585.0
ENSP00000309899,Q9UHQ1,51156.0
ENSP00000369614,Q8N137,101253.0
ENSP00000302289,Q6PCB8,36881.0
ENSP00000314518,Q7Z3D4,34538.0
ENSP00000328004,Q8IY57,19901.0
ENSP00000409555,Q15011,43720.0
ENSP00000357305,Q92963,25145.0
ENSP00000441032,Q96CP6,80680.0
ENSP00000360994,Q96FJ0,49783.0
ENSP00000337862,O14753,30259.0
ENSP00000278780,Q9BRP0,30438.0
ENSP00000228799,Q969R8,49313.0
ENSP00000202556,Q96KQ4,119565.0
ENSP00000387462,Q96DT7,94894.0
ENSP00000355964,Q92604,43089.0
ENSP00000382511,O14628,72332.0
ENSP00000445768,A4D1U4,51446.0
ENSP00000404833,A0A0A0MSV9,53888.0
ENSP00000384629,Q9NQR1,42890.0
ENSP00000263196,P98153,60811.0
ENSP00000362836,Q7Z5Y7,47480.0
ENSP00000368164,Q9UJA3,93697.0
ENSP00000373354,Q53H47,78034.0
ENSP00000403323,,
ENSP00000262395,Q9BUZ4,53543.0
ENSP00000300305,Q01196,48737.0
ENSP00000387261,Q9H939,38858.0
ENSP00000323945,Q7L3S4,35702.0
ENSP00000251089,Q9UNK9,75276.0
ENSP00000354778,Q9UHC6,148167.0
ENSP00000468500,A0A1X7SCE1,38408.0
ENSP00000443495,P35609,103854.0
ENSP00000257347,Q9HA77,62224.0
ENSP00000262919,O75882,158537.0
ENSP00000364737,Q6IPU0,33165.0
ENSP00000384517,O00327,68762.0
ENSP00000337976,O43463,47907.0
ENSP00000263849,Q96GY0,35092.0
ENSP00000328677,Q8TF44,44576.0
ENSP00000463978,O15427,49469.0
ENSP00000261797,P52848,100868.0
ENSP00000225276,Q9UJ37,41939.0
ENSP00000356530,Q05823,83533.0
ENSP00000455397,Q9Y2V0,32264.0
ENSP00000314153,Q86T24,74484.0
ENSP00000406191,Q9HBA0,98281.0
ENSP00000472109,Q15562,49243.0
ENSP00000313995,Q9BQ90,43088.0
ENSP00000334308,Q6ZMZ3,112216.0
ENSP00000396052,G5E9I4,33715.0
ENSP00000384792,O43379,165954.0
ENSP00000428982,P24863,33243.0
ENSP00000288840,O43541,53497.0
ENSP00000288699,Q9BPU6,61421.0
ENSP00000260947,Q99728,86648.0
ENSP00000387882,Q8N9U0,55284.0
ENSP00000432305,Q15506,17406.0
ENSP00000341957,Q13625,125616.0
ENSP00000451712,Q9UN36,40798.0
ENSP00000370698,P40189,103537.0
ENSP00000355958,Q9NZJ0,79468.0
ENSP00000256649,Q9H8W5,64359.0
ENSP00000260585,Q9C0D9,45229.0
ENSP00000358183,Q9H8W3,27021.0
ENSP00000359698,Q9HAC8,25938.0
ENSP00000291560,O75031,37645.0
ENSP00000347198,Q7Z6B7,124264.0
ENSP00000417038,O75167,69700.0
ENSP00000370710,Q9H3R0,119982.0
ENSP00000427015,Q15349,83239.0
ENSP00000380762,Q86WV5,13856.0
ENSP00000360966,Q9UGQ3,54539.0
ENSP00000358918,Q9UMX1,53947.0
ENSP00000376505,Q92844,47816.0
ENSP00000433361,Q9NQ34,22531.0
ENSP00000483328,A0A0B4J2F8,13074.0
ENSP00000292614,P52435,13293.0
ENSP00000373783,Q9Y4K0,86725.0
ENSP00000385824,O43524,71277.0
ENSP00000355927,Q96S38,118682.0
ENSP00000430269,P34913,62616.0
ENSP00000395204,Q96MH6,37425.0
ENSP00000272433,Q8TD22,37124.0
ENSP00000338093,A2RTX5,92646.0
ENSP00000299529,P29762,15566.0
ENSP00000400471,Q9BVX2,27875.0
ENSP00000260386,P23677,51009.0
ENSP00000381840,Q6ZN18,54467.0
ENSP00000261891,Q9UIK4,42898.0
ENSP00000355060,Q9HCE6,140379.0
ENSP00000402608,P31327,164939.0
ENSP00000332274,O75365,19535.0
ENSP00000219315,Q8TBK2,53189.0
ENSP00000261211,Q00537,59582.0
ENSP00000359904,Q6IPR3,29794.0
ENSP00000347834,Q9UKT7,48707.0
ENSP00000356505,P19878,59762.0
ENSP00000350704,Q9NX04,23373.0
ENSP00000379616,P35749,227339.0
ENSP00000243052,Q01064,61380.0
ENSP00000380638,Q14289,115875.0
ENSP00000294244,Q9BUA3,41037.0
ENSP00000358211,O43301,74978.0
ENSP00000326519,Q9BTK6,27716.0
ENSP00000356107,O14966,23155.0
ENSP00000364260,Q9BU70,48587.0
ENSP00000482826,A0A087WZQ7,33917.0
ENSP00000240285,Q8IZV5,38087.0
ENSP00000367406,Q6P1X5,136971.0
ENSP00000338673,Q15131,41038.0
ENSP00000217964,,
ENSP00000281623,Q9UKT5,44136.0
ENSP00000308258,Q9BVG9,56253.0
ENSP00000368589,Q9NXC2,43158.0
ENSP00000006275,O75865,17605.0
ENSP00000264668,Q9UBK8,77674.0
ENSP00000261250,Q9NQ89,63801.0
ENSP00000202677,Q2PPJ7,210770.0
ENSP00000016946,Q99666,198924.0
ENSP00000330842,Q99666,198924.0
ENSP00000306637,O14715,198993.0
ENSP00000378328,Q86YJ7,70205.0
ENSP00000427772,Q8IX03,125301.0
ENSP00000354152,Q2M296,42173.0
ENSP00000386766,Q9ULF5,94132.0
ENSP00000233668,Q99704,52392.0
ENSP00000262320,O15169,95635.0
ENSP00000267287,Q5VZF2,40518.0
ENSP00000341208,P42229,90647.0
ENSP00000415243,P12757,76976.0
ENSP00000414147,Q8N0X7,72833.0
ENSP00000409126,Q4KMQ2,106165.0
ENSP00000369335,Q8NFZ0,117686.0
ENSP00000416799,Q9UM82,58427.0
ENSP00000402084,P30291,71597.0
ENSP00000369009,A2AJT9,83871.0
ENSP00000362768,P28749,120847.0
ENSP00000432412,O75143,56572.0
ENSP00000349076,P54259,125414.0
ENSP00000483562,Q9Y467,105399.0
ENSP00000343129,Q14134,65835.0
ENSP00000424544,Q13454,39676.0
ENSP00000285599,Q9Y2E5,113979.0
ENSP00000380878,P48454,58129.0
ENSP00000216968,Q9UNN8,26671.0
ENSP00000323036,P15309,44566.0
ENSP00000277746,Q96F24,32378.0
ENSP00000377080,Q6P2D0,47516.0
ENSP00000397908,Q14693,98664.0
ENSP00000332013,Q8N5A5,57359.0
ENSP00000481934,,
ENSP00000355090,Q6P4F7,113866.0
ENSP00000232978,P30414,165677.0
ENSP00000321606,Q14194,62184.0
ENSP00000415822,P0C7T5,73306.0
ENSP00000361306,Q8WYN0,45378.0
ENSP00000379386,P07195,36638.0
ENSP00000336524,,
ENSP00000272091,Q6IQ49,49742.0
ENSP00000207870,O75191,58382.0
ENSP00000297792,Q8NB78,92098.0
ENSP00000363891,Q9HBR0,119762.0
ENSP00000457810,Q96BT3,60423.0
ENSP00000337701,Q96AD5,55316.0
ENSP00000370303,Q8IVQ6,31385.0
ENSP00000311827,Q9HCI7,62541.0
ENSP00000476145,P42685,58254.0
ENSP00000269967,Q96F63,38947.0
ENSP00000397435,Q15714,109677.0
ENSP00000351190,P19823,106463.0
ENSP00000320936,Q96F46,96122.0
ENSP00000305696,Q8N0V3,38359.0
ENSP00000276202,Q5JSL3,237671.0
ENSP00000366945,Q9H1U9,33672.0
ENSP00000372612,Q3SY17,33721.0
ENSP00000203664,Q96DC9,27213.0
ENSP00000376307,Q86SX3,54231.0
ENSP00000334958,Q6F5E8,154689.0
ENSP00000339917,Q9HBM6,27622.0
ENSP00000357069,Q9H3S5,49460.0
ENSP00000292599,Q92585,108054.0
ENSP00000421246,P52739,71422.0
ENSP00000447300,Q96QF0,53021.0
ENSP00000307513,Q9UBG0,166674.0
ENSP00000362774,Q9HBD1,131669.0
ENSP00000248437,P68366,49924.0
ENSP00000377710,Q13642,36263.0
ENSP00000326247,Q8IVG5,184533.0
ENSP00000387078,Q8N9V3,52833.0
ENSP00000443113,Q8N3Z6,63052.0
ENSP00000419045,P30793,27903.0
ENSP00000420211,O15211,83549.0
ENSP00000413445,A8MWY0,113842.0
ENSP00000359607,Q8N2H3,63068.0
ENSP00000270722,Q9HAZ2,140251.0
ENSP00000368475,P17010,90522.0
ENSP00000348019,Q9NRA2,54640.0
ENSP00000318066,Q9Y6X5,51641.0
ENSP00000281928,Q71F56,242602.0
ENSP00000404079,A0A7I2RN43,43006.0
ENSP00000264183,Q4LE39,147809.0
ENSP00000399229,Q9BRK3,49132.0
ENSP00000482306,,
ENSP00000315931,Q96HN2,66721.0
ENSP00000406490,P54277,105830.0
ENSP00000382767,Q68CR1,128567.0
ENSP00000394487,Q96M96,86626.0
ENSP00000426421,D6RG30,79920.0
ENSP00000431186,Q9BSF8,53779.0
ENSP00000225916,Q92830,93926.0
ENSP00000366482,C9JAX1,14911.0
ENSP00000318986,Q9H649,38244.0
ENSP00000477613,Q13490,69900.0
ENSP00000335592,P31644,52146.0
ENSP00000429190,Q8N8Q3,30792.0
ENSP00000323568,P11168,57490.0
ENSP00000342307,Q08050,84283.0
ENSP00000380073,Q00978,43696.0
ENSP00000274192,P18405,29459.0
ENSP00000477725,A0A8J9BYE6,149765.0
ENSP00000284637,Q7Z6J0,93129.0
ENSP00000465039,Q92918,91296.0
ENSP00000362578,O76064,55518.0
ENSP00000296473,Q86VX9,72895.0
ENSP00000303398,Q96DY7,102193.0
ENSP00000473565,Q5VZ89,212711.0
ENSP00000444201,O43581,45501.0
ENSP00000405405,Q86SQ0,142158.0
ENSP00000312814,Q14681,28527.0
ENSP00000344903,O60675,17523.0
ENSP00000470746,Q6ZN19,93148.0
ENSP00000370345,Q58A45,95613.0
ENSP00000232375,Q16877,54040.0
ENSP00000268679,O75081,71192.0
ENSP00000420616,Q14188,49236.0
ENSP00000401749,Q7Z4N8,61126.0
ENSP00000258739,P33947,24422.0
ENSP00000280612,Q9UPY5,55423.0
ENSP00000427975,Q9H2T7,124375.0
ENSP00000307411,P55197,113320.0
ENSP00000264819,Q8N344,59944.0
ENSP00000483364,A0A804G9W2,67429.0
ENSP00000262384,O75113,100379.0
ENSP00000298125,Q96P53,45154.0
ENSP00000357612,Q9NY26,34250.0
ENSP00000306070,P53370,35679.0
