string_external_id,abundance,ENSPID,UniProtID,MolecularWeight
9606.ENSP00000446335,83.5,ENSP00000446335,Q5T0B9,45814.0
9606.ENSP00000352925,83.5,ENSP00000352925,Q9Y4A5,437600.0
9606.ENSP00000387362,83.4,ENSP00000387362,Q14139,122561.0
9606.ENSP00000294740,83.4,ENSP00000294740,Q9Y2X9,96915.0
9606.ENSP00000312185,83.4,ENSP00000312185,Q92556,83829.0
9606.ENSP00000484669,83.4,ENSP00000484669,Q10570,160884.0
9606.ENSP00000264930,83.3,ENSP00000264930,Q9Y666,119106.0
9606.ENSP00000351147,83.3,ENSP00000351147,Q8WV16,55694.0
9606.ENSP00000373364,83.3,ENSP00000373364,Q8NBJ4,45333.0
9606.ENSP00000296782,83.3,ENSP00000296782,Q6R327,192218.0
9606.ENSP00000446271,83.3,ENSP00000446271,Q8ND56,50530.0
9606.ENSP00000393139,83.2,ENSP00000393139,O00311,63888.0
9606.ENSP00000256443,83.2,ENSP00000256443,P50613,39038.0
9606.ENSP00000261558,83.2,ENSP00000261558,Q9H0R1,54767.0
9606.ENSP00000240123,83.2,ENSP00000240123,O60504,75341.0
9606.ENSP00000339613,83.2,ENSP00000339613,Q9Y2G5,49976.0
9606.ENSP00000353920,83.2,ENSP00000353920,P78563,80763.0
9606.ENSP00000234195,83.1,ENSP00000234195,A0A0C4DFM4,65228.0
9606.ENSP00000382628,83.1,ENSP00000382628,Q99708,101942.0
9606.ENSP00000364956,83.0,ENSP00000364956,Q8IWE5,112780.0
9606.ENSP00000476369,83.0,ENSP00000476369,Q9UKT8,51512.0
9606.ENSP00000418754,83.0,ENSP00000418754,Q13308,118392.0
9606.ENSP00000347978,82.9,ENSP00000347978,,
9606.ENSP00000387219,82.9,ENSP00000387219,Q9UMS0,28463.0
9606.ENSP00000308576,82.8,ENSP00000308576,O00212,23466.0
9606.ENSP00000373715,82.8,ENSP00000373715,Q8IU60,48423.0
9606.ENSP00000349781,82.8,ENSP00000349781,Q0IIM8,128709.0
9606.ENSP00000333813,82.8,ENSP00000333813,Q9BV10,54655.0
9606.ENSP00000355607,82.8,ENSP00000355607,O15228,77188.0
9606.ENSP00000263960,82.8,ENSP00000263960,Q9H8M1,27071.0
9606.ENSP00000357596,82.8,ENSP00000357596,Q8TEY5,43432.0
9606.ENSP00000341361,82.8,ENSP00000341361,O43567,42814.0
9606.ENSP00000274849,82.7,ENSP00000274849,Q9ULW3,31079.0
9606.ENSP00000314544,82.7,ENSP00000314544,P86790,55866.0
9606.ENSP00000325681,82.7,ENSP00000325681,P86791,55866.0
9606.ENSP00000383044,82.7,ENSP00000383044,Q9UHP3,122218.0
9606.ENSP00000377197,82.6,ENSP00000377197,Q4G0P3,575892.0
9606.ENSP00000355384,82.6,ENSP00000355384,Q86WA9,65299.0
9606.ENSP00000389060,82.5,ENSP00000389060,Q9H3L0,32940.0
9606.ENSP00000219368,82.5,ENSP00000219368,Q7L5A8,42791.0
9606.ENSP00000254337,82.4,ENSP00000254337,Q66K64,66463.0
9606.ENSP00000264990,82.4,ENSP00000264990,Q709F0,87264.0
9606.ENSP00000275493,82.4,ENSP00000275493,P00533,134277.0
9606.ENSP00000338057,82.3,ENSP00000338057,Q8TCC3,18546.0
9606.ENSP00000269980,82.2,ENSP00000269980,P12694,50471.0
9606.ENSP00000443246,82.2,ENSP00000443246,F5H5P2,54203.0
9606.ENSP00000436047,82.1,ENSP00000436047,Q11206,38045.0
9606.ENSP00000413929,82.1,ENSP00000413929,Q9P2K3,55581.0
9606.ENSP00000362435,82.1,ENSP00000362435,Q8NCS4,16885.0
9606.ENSP00000348472,82.1,ENSP00000348472,Q7Z7A4,64950.0
9606.ENSP00000373215,82.1,ENSP00000373215,Q9ULU8,152786.0
9606.ENSP00000258214,82.1,ENSP00000258214,Q96A19,62596.0
9606.ENSP00000319831,82.0,ENSP00000319831,Q9H4E7,73910.0
9606.ENSP00000359073,82.0,ENSP00000359073,Q9UKW4,97776.0
9606.ENSP00000445359,82.0,ENSP00000445359,,
9606.ENSP00000451211,82.0,ENSP00000451211,Q8NHV4,71966.0
9606.ENSP00000354718,81.9,ENSP00000354718,Q12802,307550.0
9606.ENSP00000376141,81.9,ENSP00000376141,Q6ZSS7,88088.0
9606.ENSP00000245908,81.8,ENSP00000245908,Q9BRG2,63093.0
9606.ENSP00000370546,81.8,ENSP00000370546,P51689,64860.0
9606.ENSP00000268797,81.8,ENSP00000268797,Q3B7J2,42255.0
9606.ENSP00000464036,81.8,ENSP00000464036,P21127,92620.0
9606.ENSP00000384442,81.8,ENSP00000384442,Q9UQ88,91362.0
9606.ENSP00000297661,81.8,ENSP00000297661,Q9NZ09,55084.0
9606.ENSP00000259154,81.7,ENSP00000259154,Q9Y597,88984.0
9606.ENSP00000263997,81.7,ENSP00000263997,Q96CW6,35028.0
9606.ENSP00000264042,81.7,ENSP00000264042,O94887,119888.0
9606.ENSP00000347498,81.6,ENSP00000347498,Q96K21,51546.0
9606.ENSP00000367239,81.6,ENSP00000367239,Q96BW5,39018.0
9606.ENSP00000263805,81.6,ENSP00000263805,Q9H2Y7,208883.0
9606.ENSP00000313034,81.6,ENSP00000313034,Q969U6,63922.0
9606.ENSP00000298532,81.5,ENSP00000298532,Q5SXM2,159433.0
9606.ENSP00000367705,81.5,ENSP00000367705,Q6W2J9,192189.0
9606.ENSP00000385215,81.4,ENSP00000385215,Q5TB80,161943.0
9606.ENSP00000323288,81.4,ENSP00000323288,Q8IZ73,61311.0
9606.ENSP00000338191,81.4,ENSP00000338191,Q13425,57950.0
9606.ENSP00000340330,81.3,ENSP00000340330,Q92993,58582.0
9606.ENSP00000378235,81.3,ENSP00000378235,Q9UHJ3,98141.0
9606.ENSP00000297625,81.2,ENSP00000297625,Q6NSJ0,81087.0
9606.ENSP00000376368,81.2,ENSP00000376368,Q92558,61652.0
9606.ENSP00000383611,81.2,ENSP00000383611,Q96S94,58147.0
9606.ENSP00000325290,81.2,ENSP00000325290,Q8TF76,88495.0
9606.ENSP00000278882,81.2,ENSP00000278882,,
9606.ENSP00000384515,81.1,ENSP00000384515,Q9HBI1,41714.0
9606.ENSP00000354649,81.1,ENSP00000354649,A0A087WU53,41532.0
9606.ENSP00000310120,81.1,ENSP00000310120,Q5I7T1,55448.0
9606.ENSP00000266483,81.1,ENSP00000266483,Q5BKT4,55606.0
9606.ENSP00000263373,81.1,ENSP00000263373,Q9H254,288985.0
9606.ENSP00000350263,81.1,ENSP00000350263,O95427,105810.0
9606.ENSP00000357315,81.0,ENSP00000357315,Q3T8J9,248620.0
9606.ENSP00000264538,81.0,ENSP00000264538,Q9NWB7,49108.0
9606.ENSP00000358474,81.0,ENSP00000358474,P46736,36072.0
9606.ENSP00000282074,81.0,ENSP00000282074,Q9HBM1,26153.0
9606.ENSP00000367407,80.9,ENSP00000367407,O60551,56980.0
9606.ENSP00000366746,80.9,ENSP00000366746,Q92783,59180.0
9606.ENSP00000253110,80.9,ENSP00000253110,Q9NUL5,33110.0
9606.ENSP00000476948,80.9,ENSP00000476948,Q8IXW5,69509.0
9606.ENSP00000349723,80.8,ENSP00000349723,Q9C0K0,95519.0
9606.ENSP00000363667,80.8,ENSP00000363667,P26045,103990.0
9606.ENSP00000383986,80.7,ENSP00000383986,Q96GN5,52206.0
9606.ENSP00000445446,80.7,ENSP00000445446,Q6P1S2,33765.0
9606.ENSP00000323879,80.7,ENSP00000323879,Q8NHG8,24115.0
9606.ENSP00000418734,80.7,ENSP00000418734,Q5VVJ2,95032.0
9606.ENSP00000396995,80.6,ENSP00000396995,Q8NDF8,63267.0
9606.ENSP00000263245,80.6,ENSP00000263245,Q9NP61,56928.0
9606.ENSP00000457991,80.6,ENSP00000457991,Q6ZVD8,146751.0
9606.ENSP00000273179,80.6,ENSP00000273179,O15194,31129.0
9606.ENSP00000318604,80.6,ENSP00000318604,Q9H063,28771.0
9606.ENSP00000230124,80.6,ENSP00000230124,Q92562,103635.0
9606.ENSP00000398596,80.6,ENSP00000398596,Q96BW9,51067.0
9606.ENSP00000319974,80.5,ENSP00000319974,Q8WY36,105130.0
9606.ENSP00000221086,80.5,ENSP00000221086,Q96QG7,63462.0
9606.ENSP00000265728,80.4,ENSP00000265728,Q9UBU7,76858.0
9606.ENSP00000199448,80.4,ENSP00000199448,Q9UM22,25437.0
9606.ENSP00000361423,80.4,ENSP00000361423,P00519,122873.0
9606.ENSP00000454852,80.4,ENSP00000454852,O95149,41143.0
9606.ENSP00000263370,80.2,ENSP00000263370,Q96DU7,75207.0
9606.ENSP00000368648,80.2,ENSP00000368648,Q6NXT4,51116.0
9606.ENSP00000260356,80.1,ENSP00000260356,P07996,129383.0
9606.ENSP00000364150,80.1,ENSP00000364150,Q8IXK2,66938.0
9606.ENSP00000415454,80.1,ENSP00000415454,Q02742,49799.0
9606.ENSP00000392028,80.1,ENSP00000392028,Q9P2D1,335927.0
9606.ENSP00000242057,80.1,ENSP00000242057,P35869,96147.0
9606.ENSP00000463188,80.0,ENSP00000463188,O95361,63955.0
9606.ENSP00000402644,80.0,ENSP00000402644,H0Y626,107972.0
9606.ENSP00000446874,80.0,ENSP00000446874,F8VZ95,28371.0
9606.ENSP00000290155,80.0,ENSP00000290155,P57076,33224.0
9606.ENSP00000262904,80.0,ENSP00000262904,O00716,49162.0
9606.ENSP00000263549,79.9,ENSP00000263549,Q9H0J9,79064.0
9606.ENSP00000359222,79.9,ENSP00000359222,Q96MV1,30041.0
9606.ENSP00000363545,79.9,ENSP00000363545,Q9HCK1,265618.0
9606.ENSP00000359160,79.9,ENSP00000359160,Q9NUP7,54247.0
9606.ENSP00000276603,79.8,ENSP00000276603,P54274,50246.0
9606.ENSP00000357644,79.8,ENSP00000357644,Q8WXI9,65261.0
9606.ENSP00000243344,79.7,ENSP00000243344,Q7Z4L5,150937.0
9606.ENSP00000359506,79.7,ENSP00000359506,Q06787,71174.0
9606.ENSP00000362082,79.6,ENSP00000362082,P30281,32520.0
9606.ENSP00000009041,79.6,ENSP00000009041,O95772,26655.0
9606.ENSP00000316543,79.6,ENSP00000316543,Q70E73,135256.0
9606.ENSP00000297044,79.6,ENSP00000297044,O43739,46349.0
9606.ENSP00000361475,79.6,ENSP00000361475,P62166,21879.0
9606.ENSP00000364324,79.6,ENSP00000364324,Q9NX05,120576.0
9606.ENSP00000345974,79.5,ENSP00000345974,A0A3F2YNX7,53063.0
9606.ENSP00000311344,79.5,ENSP00000311344,P30154,66214.0
9606.ENSP00000311401,79.5,ENSP00000311401,Q8IWF6,69575.0
9606.ENSP00000261407,79.4,ENSP00000261407,Q6P1A2,56035.0
9606.ENSP00000306999,79.4,ENSP00000306999,Q56NI9,68307.0
9606.ENSP00000354724,79.4,ENSP00000354724,Q3KNV8,28115.0
9606.ENSP00000261439,79.4,ENSP00000261439,Q86TI0,133084.0
9606.ENSP00000341171,79.4,ENSP00000341171,Q765P7,79929.0
9606.ENSP00000260570,79.4,ENSP00000260570,Q9UG01,197576.0
9606.ENSP00000228567,79.4,ENSP00000228567,Q6XYQ8,59127.0
9606.ENSP00000273541,79.3,ENSP00000273541,Q9ULR0,32992.0
9606.ENSP00000411822,79.3,ENSP00000411822,,
9606.ENSP00000391592,79.2,ENSP00000391592,P29350,67561.0
9606.ENSP00000439807,79.1,ENSP00000439807,O75970,221618.0
9606.ENSP00000282369,79.1,ENSP00000282369,Q9NQ86,83013.0
9606.ENSP00000262888,79.1,ENSP00000262888,,
9606.ENSP00000381666,79.0,ENSP00000381666,Q4G148,50567.0
9606.ENSP00000275015,79.0,ENSP00000275015,O00221,52864.0
9606.ENSP00000477981,79.0,ENSP00000477981,O95258,36202.0
9606.ENSP00000384651,78.9,ENSP00000384651,Q13615,133619.0
9606.ENSP00000338290,78.9,ENSP00000338290,Q9H116,80492.0
9606.ENSP00000316948,78.8,ENSP00000316948,Q9HAZ1,57492.0
9606.ENSP00000280190,78.8,ENSP00000280190,Q8IZU2,147703.0
9606.ENSP00000380352,78.8,ENSP00000380352,O94830,81032.0
9606.ENSP00000401720,78.8,ENSP00000401720,P32189,61245.0
9606.ENSP00000347847,78.7,ENSP00000347847,A0A499FIJ6,109535.0
9606.ENSP00000359417,78.7,ENSP00000359417,Q13613,74678.0
9606.ENSP00000358262,78.7,ENSP00000358262,Q86WJ1,101000.0
9606.ENSP00000328287,78.7,ENSP00000328287,Q5XPI4,148515.0
9606.ENSP00000361092,78.6,ENSP00000361092,O75683,41450.0
9606.ENSP00000439768,78.6,ENSP00000439768,P56557,17936.0
9606.ENSP00000364847,78.6,ENSP00000364847,Q9Y5V3,86161.0
9606.ENSP00000305839,78.5,ENSP00000305839,Q7Z2K8,102399.0
9606.ENSP00000349770,78.5,ENSP00000349770,Q13568,56044.0
9606.ENSP00000380824,78.4,ENSP00000380824,Q9P0V9,52593.0
9606.ENSP00000313983,78.4,ENSP00000313983,Q9BZ95,161613.0
9606.ENSP00000313681,78.3,ENSP00000313681,Q9NYA1,42518.0
9606.ENSP00000368920,78.3,ENSP00000368920,Q5JS37,38283.0
9606.ENSP00000379612,78.2,ENSP00000379612,Q86VP1,90877.0
9606.ENSP00000308122,78.2,ENSP00000308122,Q9HBG4,96386.0
9606.ENSP00000483059,78.2,ENSP00000483059,P49116,65414.0
9606.ENSP00000303997,78.1,ENSP00000303997,Q9BX10,65768.0
9606.ENSP00000269385,78.1,ENSP00000269385,Q9HC52,43396.0
9606.ENSP00000233027,78.0,ENSP00000233027,P51957,94597.0
9606.ENSP00000442924,78.0,ENSP00000442924,Q9UPS6,212803.0
9606.ENSP00000347883,78.0,ENSP00000347883,Q6IQ23,127135.0
9606.ENSP00000157600,78.0,ENSP00000157600,Q9NZU5,40833.0
9606.ENSP00000384527,78.0,ENSP00000384527,Q9NUA8,138118.0
9606.ENSP00000238616,77.9,ENSP00000238616,Q8TD19,107168.0
9606.ENSP00000403397,77.8,ENSP00000403397,Q8IUH5,72640.0
9606.ENSP00000351686,77.8,ENSP00000351686,Q9NQV6,130136.0
9606.ENSP00000355621,77.8,ENSP00000355621,Q8NBP0,96813.0
9606.ENSP00000368022,77.8,ENSP00000368022,Q96CV9,65922.0
9606.ENSP00000311816,77.7,ENSP00000311816,Q13127,121872.0
9606.ENSP00000393183,77.7,ENSP00000393183,Q9Y4B6,169007.0
9606.ENSP00000263062,77.7,ENSP00000263062,Q9H2F5,93463.0
9606.ENSP00000382814,77.6,ENSP00000382814,Q9H0X4,59660.0
9606.ENSP00000471331,77.6,ENSP00000471331,B4DGG1,57547.0
9606.ENSP00000292408,77.6,ENSP00000292408,P22455,87954.0
9606.ENSP00000310593,77.6,ENSP00000310593,Q49MG5,74234.0
9606.ENSP00000359300,77.5,ENSP00000359300,P41208,19738.0
9606.ENSP00000348772,77.5,ENSP00000348772,O00562,134848.0
9606.ENSP00000452252,77.5,ENSP00000452252,G3V599,151720.0
9606.ENSP00000379462,77.5,ENSP00000379462,Q96PC5,159836.0
9606.ENSP00000339245,77.5,ENSP00000339245,Q96MU7,84700.0
9606.ENSP00000353646,77.4,ENSP00000353646,Q58EX7,130803.0
9606.ENSP00000479134,77.3,ENSP00000479134,Q68DA7,157578.0
9606.ENSP00000403310,77.3,ENSP00000403310,Q16560,29450.0
9606.ENSP00000301050,77.1,ENSP00000301050,P54284,54532.0
9606.ENSP00000272203,77.1,ENSP00000272203,Q9Y2H5,117128.0
9606.ENSP00000296015,77.1,ENSP00000296015,Q96N46,88319.0
9606.ENSP00000431512,77.0,ENSP00000431512,Q00613,57260.0
9606.ENSP00000274000,77.0,ENSP00000274000,Q63HQ0,34280.0
9606.ENSP00000482264,77.0,ENSP00000482264,O75907,55278.0
9606.ENSP00000263663,76.9,ENSP00000263663,Q53T94,68832.0
9606.ENSP00000340596,76.9,ENSP00000340596,Q7Z3V4,123098.0
9606.ENSP00000317542,76.7,ENSP00000317542,,
9606.ENSP00000217289,76.7,ENSP00000217289,Q9BQL6,77437.0
9606.ENSP00000365601,76.6,ENSP00000365601,Q5T6J7,20578.0
9606.ENSP00000340672,76.5,ENSP00000340672,Q9UH62,42501.0
9606.ENSP00000415434,76.5,ENSP00000415434,,
9606.ENSP00000265965,76.4,ENSP00000265965,Q9UGK8,48981.0
9606.ENSP00000249066,76.4,ENSP00000249066,Q9BQE5,37078.0
9606.ENSP00000337008,76.3,ENSP00000337008,Q9H582,149565.0
9606.ENSP00000361042,76.3,ENSP00000361042,Q15526,33331.0
9606.ENSP00000356621,76.3,ENSP00000356621,Q9UJF2,128558.0
9606.ENSP00000406229,76.2,ENSP00000406229,Q14517,506273.0
9606.ENSP00000261537,76.1,ENSP00000261537,Q86YT6,110136.0
9606.ENSP00000366522,76.1,ENSP00000366522,Q9C0H5,121286.0
9606.ENSP00000323148,76.0,ENSP00000323148,P17029,63630.0
9606.ENSP00000302108,76.0,ENSP00000302108,A0A8C8KBT8,50962.0
9606.ENSP00000376955,76.0,ENSP00000376955,Q68D51,106865.0
9606.ENSP00000263277,76.0,ENSP00000263277,Q9NZN4,61161.0
9606.ENSP00000286688,75.8,ENSP00000286688,Q96NL8,23381.0
9606.ENSP00000358335,75.7,ENSP00000358335,O43318,67196.0
9606.ENSP00000368716,75.7,ENSP00000368716,Q6N069,101462.0
9606.ENSP00000359077,75.7,ENSP00000359077,P32004,140003.0
9606.ENSP00000370621,75.7,ENSP00000370621,O96006,78156.0
9606.ENSP00000382218,75.6,ENSP00000382218,Q19AV6,15386.0
9606.ENSP00000362018,75.5,ENSP00000362018,Q92674,86720.0
9606.ENSP00000314157,75.4,ENSP00000314157,A0A7P0T8U4,45389.0
9606.ENSP00000269445,75.4,ENSP00000269445,Q7RTS9,75935.0
9606.ENSP00000285116,75.4,ENSP00000285116,Q96BD8,29484.0
9606.ENSP00000231509,75.4,ENSP00000231509,P04150,85659.0
9606.ENSP00000344299,75.3,ENSP00000344299,Q7Z6K3,46405.0
9606.ENSP00000362727,75.3,ENSP00000362727,Q8TEH3,110577.0
9606.ENSP00000362300,75.3,ENSP00000362300,Q9UL18,97214.0
9606.ENSP00000351937,75.3,ENSP00000351937,Q9BSJ5,67315.0
9606.ENSP00000307214,75.3,ENSP00000307214,O60294,75602.0
9606.ENSP00000356746,75.2,ENSP00000356746,Q8IZE3,82857.0
9606.ENSP00000419270,75.2,ENSP00000419270,Q9H875,20997.0
9606.ENSP00000363023,75.2,ENSP00000363023,Q9Y2H0,108012.0
9606.ENSP00000362441,75.1,ENSP00000362441,P46100,282587.0
9606.ENSP00000356669,75.1,ENSP00000356669,Q5TC82,125736.0
9606.ENSP00000383599,75.0,ENSP00000383599,O94967,101949.0
9606.ENSP00000388325,75.0,ENSP00000388325,P55268,195981.0
9606.ENSP00000415430,75.0,ENSP00000415430,Q9NYZ3,78505.0
9606.ENSP00000258796,74.9,ENSP00000258796,Q9C0H2,57545.0
9606.ENSP00000436926,74.9,ENSP00000436926,Q6P4R8,139001.0
9606.ENSP00000413029,74.9,ENSP00000413029,Q9BPX7,46451.0
9606.ENSP00000345359,74.7,ENSP00000345359,Q9NZ53,65076.0
9606.ENSP00000355500,74.7,ENSP00000355500,Q5SW79,175293.0
9606.ENSP00000311500,74.6,ENSP00000311500,Q6P582,16221.0
9606.ENSP00000281871,74.6,ENSP00000281871,Q6NZ67,16226.0
9606.ENSP00000318914,74.5,ENSP00000318914,Q8ND90,39761.0
9606.ENSP00000311405,74.4,ENSP00000311405,O43306,130615.0
9606.ENSP00000482438,74.4,ENSP00000482438,Q15528,22221.0
9606.ENSP00000377655,74.3,ENSP00000377655,Q9BQF6,119658.0
9606.ENSP00000434033,74.2,ENSP00000434033,P47736,73361.0
9606.ENSP00000353735,74.2,ENSP00000353735,Q9NS56,119198.0
9606.ENSP00000365637,74.1,ENSP00000365637,Q5T5P2,214116.0
9606.ENSP00000358997,74.1,ENSP00000358997,P51617,76537.0
9606.ENSP00000309117,74.0,ENSP00000309117,Q9NWB1,42784.0
9606.ENSP00000413035,74.0,ENSP00000413035,O43251,41374.0
9606.ENSP00000392316,74.0,ENSP00000392316,Q12894,48048.0
9606.ENSP00000174618,74.0,ENSP00000174618,Q99583,62300.0
9606.ENSP00000369373,74.0,ENSP00000369373,Q9C035,56338.0
9606.ENSP00000263209,74.0,ENSP00000263209,Q8WYQ5,86045.0
9606.ENSP00000321856,74.0,ENSP00000321856,Q96HD1,45440.0
9606.ENSP00000328992,73.9,ENSP00000328992,Q9Y5B6,104804.0
9606.ENSP00000272322,73.8,ENSP00000272322,Q9P1Q0,110589.0
9606.ENSP00000370200,73.8,ENSP00000370200,Q92966,46753.0
9606.ENSP00000278829,73.8,ENSP00000278829,Q9Y5Q0,51145.0
9606.ENSP00000308334,73.7,ENSP00000308334,Q99766,23226.0
9606.ENSP00000259371,73.7,ENSP00000259371,Q5VWQ8,131625.0
9606.ENSP00000385450,73.4,ENSP00000385450,Q96QZ7,164581.0
9606.ENSP00000265276,73.2,ENSP00000265276,Q9HCL2,93795.0
9606.ENSP00000377225,73.1,ENSP00000377225,Q14320,40242.0
9606.ENSP00000437402,73.0,ENSP00000437402,P09104,47269.0
9606.ENSP00000421917,72.8,ENSP00000421917,Q12766,141106.0
9606.ENSP00000457788,72.8,ENSP00000457788,Q9NTJ4,115835.0
9606.ENSP00000371341,72.8,ENSP00000371341,A0A499FJ16,119349.0
9606.ENSP00000296043,72.7,ENSP00000296043,Q8TF72,216857.0
9606.ENSP00000381007,72.7,ENSP00000381007,Q8IVL0,255648.0
9606.ENSP00000378161,72.6,ENSP00000378161,P14621,11140.0
9606.ENSP00000334061,72.6,ENSP00000334061,Q9UBN7,131419.0
9606.ENSP00000295822,72.6,ENSP00000295822,Q9GZV4,16793.0
9606.ENSP00000336702,72.6,ENSP00000336702,P63241,16832.0
9606.ENSP00000430706,72.6,ENSP00000430706,Q6IS14,16773.0
9606.ENSP00000252071,72.4,ENSP00000252071,Q9C0K3,23712.0
9606.ENSP00000256001,72.4,ENSP00000256001,Q9P1U1,47608.0
9606.ENSP00000376534,72.4,ENSP00000376534,Q9UIF8,240459.0
9606.ENSP00000320869,72.4,ENSP00000320869,Q8WV44,71670.0
9606.ENSP00000354733,72.3,ENSP00000354733,Q9Y2G9,150275.0
9606.ENSP00000370337,72.3,ENSP00000370337,O94986,195626.0
9606.ENSP00000355205,72.2,ENSP00000355205,,
9606.ENSP00000354519,72.1,ENSP00000354519,,
9606.ENSP00000409952,72.1,ENSP00000409952,Q8N1B4,82221.0
9606.ENSP00000307134,71.9,ENSP00000307134,Q9UQB3,132656.0
9606.ENSP00000354730,71.8,ENSP00000354730,Q96JM3,89099.0
9606.ENSP00000360488,71.7,ENSP00000360488,Q70Z53,37548.0
9606.ENSP00000454229,71.6,ENSP00000454229,Q13286,47623.0
9606.ENSP00000485589,71.6,ENSP00000485589,,
9606.ENSP00000363255,71.5,ENSP00000363255,P49796,132336.0
9606.ENSP00000298292,71.3,ENSP00000298292,Q9NVR5,91114.0
9606.ENSP00000361010,71.2,ENSP00000361010,Q9GZR2,46672.0
9606.ENSP00000401878,71.2,ENSP00000401878,Q8NFY9,68823.0
9606.ENSP00000379396,71.2,ENSP00000379396,Q8IVL1,268167.0
9606.ENSP00000325785,71.2,ENSP00000325785,Q69YQ0,124544.0
9606.ENSP00000480012,71.2,ENSP00000480012,P29274,44707.0
9606.ENSP00000395535,71.0,ENSP00000395535,P51608,52441.0
9606.ENSP00000314776,71.0,ENSP00000314776,Q68D91,31372.0
9606.ENSP00000309794,70.9,ENSP00000309794,Q8TBP0,86372.0
9606.ENSP00000344989,70.8,ENSP00000344989,Q5D0E6,59363.0
9606.ENSP00000351475,70.8,ENSP00000351475,Q96RG2,142929.0
9606.ENSP00000369756,70.7,ENSP00000369756,,
9606.ENSP00000351185,70.7,ENSP00000351185,P51530,120415.0
9606.ENSP00000316891,70.7,ENSP00000316891,Q9UPQ0,121867.0
9606.ENSP00000272298,70.6,ENSP00000272298,P0DP24,16838.0
9606.ENSP00000349467,70.6,ENSP00000349467,P0DP23,16838.0
9606.ENSP00000291295,70.6,ENSP00000291295,P0DP25,16838.0
9606.ENSP00000280886,70.5,ENSP00000280886,Q9Y2E4,170767.0
9606.ENSP00000345772,70.5,ENSP00000345772,A0A1X7SBS4,48658.0
9606.ENSP00000440847,70.5,ENSP00000440847,O15231,73525.0
9606.ENSP00000261866,70.5,ENSP00000261866,Q96JI7,278868.0
9606.ENSP00000298283,70.4,ENSP00000298283,Q96L21,24519.0
9606.ENSP00000413436,70.4,ENSP00000413436,,
9606.ENSP00000312995,70.4,ENSP00000312995,Q9HAW4,151094.0
9606.ENSP00000349396,70.3,ENSP00000349396,O14678,68597.0
9606.ENSP00000280700,70.3,ENSP00000280700,Q96IV0,74390.0
9606.ENSP00000406549,70.3,ENSP00000406549,P21675,214714.0
9606.ENSP00000307208,70.3,ENSP00000307208,Q12830,338262.0
9606.ENSP00000243077,70.3,ENSP00000243077,Q07954,504606.0
9606.ENSP00000296137,69.9,ENSP00000296137,Q9BQS8,166983.0
9606.ENSP00000252998,69.9,ENSP00000252998,Q8NC74,71432.0
9606.ENSP00000262367,69.9,ENSP00000262367,Q92793,265351.0
9606.ENSP00000263253,69.9,ENSP00000263253,Q09472,264161.0
9606.ENSP00000386660,69.8,ENSP00000386660,Q9Y4C1,147341.0
9606.ENSP00000252595,69.8,ENSP00000252595,Q6PCB7,71108.0
9606.ENSP00000360158,69.8,ENSP00000360158,P08F94,446702.0
9606.ENSP00000260197,69.6,ENSP00000260197,Q92673,248426.0
9606.ENSP00000231887,69.6,ENSP00000231887,Q08426,79495.0
9606.ENSP00000444596,69.5,ENSP00000444596,O75592,513636.0
9606.ENSP00000310561,69.3,ENSP00000310561,A7KAX9,230529.0
9606.ENSP00000362643,69.3,ENSP00000362643,P46020,137312.0
9606.ENSP00000350447,68.9,ENSP00000350447,Q562F6,144739.0
9606.ENSP00000361483,68.8,ENSP00000361483,Q5VW38,66990.0
9606.ENSP00000348489,68.6,ENSP00000348489,J3KNZ9,103769.0
9606.ENSP00000222254,68.5,ENSP00000222254,O00459,81545.0
9606.ENSP00000353452,68.5,ENSP00000353452,Q15746,210715.0
9606.ENSP00000215659,68.5,ENSP00000215659,P53778,41940.0
9606.ENSP00000442563,68.5,ENSP00000442563,Q9UHN1,54911.0
9606.ENSP00000261609,68.4,ENSP00000261609,O95714,527228.0
9606.ENSP00000467556,68.4,ENSP00000467556,Q9UKJ3,164197.0
9606.ENSP00000348714,68.2,ENSP00000348714,O15033,94223.0
9606.ENSP00000324741,68.1,ENSP00000324741,Q8WVR3,62597.0
9606.ENSP00000451752,68.1,ENSP00000451752,,
9606.ENSP00000252015,68.0,ENSP00000252015,Q8TEL6,90852.0
9606.ENSP00000251119,68.0,ENSP00000251119,Q68DK2,284603.0
9606.ENSP00000436786,68.0,ENSP00000436786,Q03164,431764.0
9606.ENSP00000358320,67.8,ENSP00000358320,Q9BT43,25334.0
9606.ENSP00000391457,67.7,ENSP00000391457,Q6PI98,20643.0
9606.ENSP00000467041,67.7,ENSP00000467041,K7ENP7,12994.0
9606.ENSP00000267484,67.5,ENSP00000267484,Q16799,83618.0
9606.ENSP00000383808,67.4,ENSP00000383808,E9PFB9,151321.0
9606.ENSP00000282041,67.4,ENSP00000282041,Q9HCE0,292481.0
9606.ENSP00000388241,67.3,ENSP00000388241,Q9ULI4,194590.0
9606.ENSP00000314608,67.3,ENSP00000314608,Q9NVR0,80148.0
9606.ENSP00000335261,67.0,ENSP00000335261,Q9NVH6,49518.0
9606.ENSP00000303634,66.9,ENSP00000303634,Q14114,105634.0
9606.ENSP00000453508,66.7,ENSP00000453508,Q9Y4G6,271613.0
9606.ENSP00000364550,66.6,ENSP00000364550,P41229,175720.0
